date,code,close,volumn,return,change,marketcap
2019-05-08,300015,35.09,176734,-4.65,-1.71,851.58
2019-05-09,300015,33.71,169088,-3.93,-1.38,851.58
2019-05-10,300015,35.12,154357,4.18,1.41,851.58
2019-05-13,300015,35.84,150688,2.05,0.72,854.2
2019-05-14,300015,35.12,110592,-2.01,-0.72,854.2
2019-05-15,300015,36.1,130003,2.79,0.98,854.2
2019-05-16,300015,36.39,94375,0.8,0.29,854.2
2019-05-17,300015,36.3,142933,-0.25,-0.09,854.2
2019-05-20,300015,36.69,126563,1.07,0.39,854.2
2019-05-21,300015,36.8,127313,0.3,0.11,854.2
2019-05-22,300015,36.29,112316,-1.39,-0.51,864.93
2019-05-23,300015,35.39,100260,-2.48,-0.9,864.93
2019-05-24,300015,35.4,79969,0.03,0.01,864.93
2019-05-27,300015,35.8,111631,1.13,0.4,864.93
2019-05-28,300015,37.89,215102,5.84,2.09,864.93
2019-05-29,300015,37.13,109333,-2.01,-0.76,864.93
2019-05-30,300015,37.75,139755,1.67,0.62,864.93
2019-05-31,300015,38.29,124880,1.43,0.54,912.6
2019-06-03,300015,37.46,140624,-2.17,-0.83,912.6
2019-06-04,300015,37.3,84414,-0.43,-0.16,912.6
2019-06-05,300015,27.84,178877,-25.36,-9.46,912.6
2019-06-06,300015,28.09,146197,0.9,0.25,912.6
2019-06-10,300015,28.6,126474,1.82,0.51,912.6
2019-06-11,300015,29.34,162744,2.59,0.74,912.6
2019-06-12,300015,29.18,119163,-0.55,-0.16,912.6
2019-06-13,300015,28.84,105098,-1.17,-0.34,912.6
2019-06-14,300015,28.5,126227,-1.18,-0.34,912.6
2019-06-17,300015,28.83,100417,1.16,0.33,912.6
2019-06-18,300015,29.35,155470,1.8,0.52,909.38
2019-06-19,300015,29.36,136758,0.03,0.01,909.38
2019-06-20,300015,29.98,201481,2.11,0.62,909.38
2019-06-21,300015,30.2,203008,0.73,0.22,909.38
2019-06-24,300015,30.08,125639,-0.4,-0.12,909.38
2019-06-25,300015,30.5,145301,1.4,0.42,909.38
2019-06-26,300015,31.04,154384,1.77,0.54,909.38
2019-06-27,300015,31,170693,-0.13,-0.04,960.5
2019-06-28,300015,30.97,102522,-0.1,-0.03,960.5
2019-07-01,300015,31.88,230009,2.94,0.91,960.5
2019-07-02,300015,31.77,147397,-0.35,-0.11,960.5
2019-07-03,300015,30.96,175537,-2.55,-0.81,960.5
2019-07-04,300015,30.25,233636,-2.29,-0.71,960.5
2019-07-05,300015,30.78,159019,1.75,0.53,960.5
2019-07-08,300015,30.74,137205,-0.13,-0.04,960.5
2019-07-09,300015,31,123410,0.85,0.26,960.5
2019-07-10,300015,30.55,115643,-1.45,-0.45,960.5
2019-07-11,300015,30.5,98830,-0.16,-0.05,960.5
2019-07-12,300015,30.3,117151,-0.66,-0.2,960.5
2019-07-15,300015,30.78,130660,1.58,0.48,953.69
2019-07-16,300015,30.44,91906,-1.1,-0.34,953.69
2019-07-17,300015,30.33,76001,-0.36,-0.11,953.69
2019-07-18,300015,29.57,133519,-2.51,-0.76,953.69
2019-07-19,300015,29.72,97630,0.51,0.15,953.69
2019-07-22,300015,29.81,88282,0.3,0.09,953.69
2019-07-23,300015,30.03,66969,0.74,0.22,953.69
2019-07-24,300015,30.11,92134,0.27,0.08,932.93
2019-07-25,300015,30.06,82013,-0.17,-0.05,932.93
2019-07-26,300015,30.89,149424,2.76,0.83,932.93
2019-07-29,300015,30.81,88554,-0.26,-0.08,932.93
2019-07-30,300015,30.48,92832,-1.07,-0.33,932.93
2019-07-31,300015,30.49,63884,0.03,0.01,932.93
2019-08-01,300015,30.24,69926,-0.82,-0.25,932.93
2019-08-02,300015,30.45,144892,0.69,0.21,943.46
2019-08-05,300015,29.68,120041,-2.53,-0.77,943.46
2019-08-06,300015,29.1,134465,-1.95,-0.58,943.46
